assignment_id,project_id,employee_id,assigned_role,contribution_score,role,experience_years,skills,availability,category,start_date,end_date,complexity,required_skills,skill_match,xgb_clase,xgb_senior_match
A17256,P1618,2915,Production Technician I,71.5,Production Technician I,2,"['Control de Calidad', 'Calibración', 'Análisis de Mercado']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17257,P1618,1799,Production Technician II,71.5,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Aprendizaje Rápido']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17258,P1618,2648,Area Sales Manager,73.6,Area Sales Manager,2,"['Seguridad Informática', 'Control de Calidad', 'Comunicación']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17259,P1618,1172,Production Technician I,68.0,Production Technician I,3,"['Mantenimiento', 'Control de Calidad', 'Capacitación']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17260,P1618,2868,Production Technician I,64.5,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17261,P1618,2009,Production Technician I,64.5,Production Technician I,3,"['Control de Calidad', 'Calibración', 'Negociación']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17262,P1618,3628,Production Technician II,65.2,Production Technician II,4,"['Calibración', 'Rutas de Distribución', 'Liderazgo']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17263,P1618,2035,Production Technician I,71.5,Production Technician I,4,"['Mantenimiento', 'Control de Calidad', 'Análisis de Mercado']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17264,P1618,2839,Production Technician I,69.4,Production Technician I,5,"['Calibración', 'Control de Calidad', 'Presentaciones']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17265,P1618,3022,Production Technician I,62.4,Production Technician I,6,"['Control de Calidad', 'Mantenimiento', 'Comunicación']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17266,P1618,3390,Production Technician II,66.6,Production Technician II,2,"['Rutas de Distribución', 'Sistemas Operativos', 'Responsabilidad']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17267,P1618,1871,Production Technician I,62.4,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Reclutamiento']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17268,P1618,1665,Area Sales Manager,64.5,Area Sales Manager,5,"['Planificación', 'Análisis de Datos', 'Análisis de Mercado']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17269,P1618,2864,Production Technician II,72.2,Production Technician II,2,"['Análisis de Datos', 'Contabilidad', 'Responsabilidad']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17270,P1618,1351,Accountant I,62.4,Otro,3,"['Mantenimiento', 'Análisis de Datos', 'Reclutamiento']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17271,P1618,3133,Production Technician I,61.7,Production Technician I,2,"['Mantenimiento', 'Calibración', 'Reclutamiento']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17272,P1618,1506,Production Technician I,68.7,Production Technician I,6,"['Control de Calidad', 'Mantenimiento', 'Análisis de Mercado']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17273,P1618,3130,Production Technician I,64.5,Production Technician I,4,"['Control de Calidad', 'Mantenimiento', 'Reclutamiento']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17274,P1618,2263,IT Manager - Support,67.3,Otro,4,"['Rutas de Distribución', 'Redes', 'Aprendizaje Rápido']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17275,P1618,2983,Production Technician II,68.0,Production Technician II,3,"['Excel', 'Seguridad Informática', 'Adaptabilidad']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17276,P1618,3921,IT Support,74.3,IT Support,4,"['Python', 'Sistemas Operativos', 'Responsabilidad']",No disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.2,0,0
A17277,P1618,1001,Software Engineer,73.0,Software Engineer,5,"['Java', 'Forecasting', 'Trabajo en Equipo']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.2,0,0
A17278,P1618,3931,Network Engineer,72.9,Network Engineer,3,"['Rutas de Distribución', 'Seguridad Informática', 'Trabajo en Equipo']",Disponible,Tecnología,2022-11-15,2023-02-05,5,"['SQL', 'Java', 'JavaScript', 'HTML', 'Python']",0.0,0,0
A17279,P1619,2505,Director of Sales,66.6,Otro,5,"['Calibración', 'Rutas de Distribución', 'Responsabilidad']",Disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17280,P1619,1786,Production Technician I,75.0,Production Technician I,2,"['Control de Calidad', 'Calibración', 'Trabajo en Equipo']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17281,P1619,2447,Production Manager,73.6,Production Manager,4,"['Análisis de Datos', 'SQL', 'Coaching']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17282,P1619,3125,Production Technician I,61.7,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Aprendizaje Rápido']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17283,P1619,3648,Production Technician II,61.0,Production Technician II,2,"['Gestión de Inventario', 'Análisis de Datos', 'Trabajo en Equipo']",Disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17284,P1619,2704,Area Sales Manager,71.5,Area Sales Manager,4,"['Rutas de Distribución', 'Logística', 'Análisis de Mercado']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17285,P1619,1862,Production Technician I,72.9,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17286,P1619,3968,Data Analyst,62.4,Data Analyst,3,"['Control de Calidad', 'Contabilidad', 'Liderazgo']",Disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17287,P1619,2511,Software Engineer,61.0,Software Engineer,3,"['Seguridad Informática', 'Forecasting', 'Presentaciones']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17288,P1619,2299,Production Manager,64.5,Production Manager,2,"['Forecasting', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Tecnología,2022-07-08,2022-09-13,4,"['Python', 'HTML', 'Java', 'JavaScript']",0.0,0,0
A17289,P1620,2074,Production Technician II,73.6,Production Technician II,5,"['Forecasting', 'HTML', 'Adaptabilidad']",Disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17290,P1620,2187,Production Technician II,73.6,Production Technician II,4,"['Seguridad Informática', 'HTML', 'Capacitación']",Disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17291,P1620,1082,Software Engineer,68.0,Software Engineer,3,"['Logística', 'SQL', 'Responsabilidad']",No disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17292,P1620,1115,Production Technician I,65.9,Production Technician I,5,"['Control de Calidad', 'Mantenimiento', 'Comunicación']",Disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17293,P1620,3713,Production Technician I,63.8,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Aprendizaje Rápido']",Disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17294,P1620,1010,Software Engineer,74.3,Software Engineer,3,"['Mantenimiento', 'Excel', 'Capacitación']",No disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17295,P1620,3776,Production Technician I,66.6,Production Technician I,3,"['Mantenimiento', 'Control de Calidad', 'Aprendizaje Rápido']",No disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17296,P1620,2488,IT Director,70.8,Otro,2,"['Planificación', 'Redes', 'Capacitación']",No disponible,Operaciones,2022-07-26,2022-11-04,2,"['Lean', 'Gestión de Proyectos']",0.0,0,0
A17297,P1621,2228,IT Support,75.0,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17298,P1621,1617,Production Technician I,70.1,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17299,P1621,2244,IT Manager - Support,63.1,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17300,P1621,3678,Production Technician I,67.8,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.3333333333333333,0,0
A17301,P1621,2932,Production Technician I,74.3,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17302,P1621,1544,Production Technician I,72.2,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17303,P1621,1838,Production Technician I,61.7,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17304,P1621,2540,Software Engineering Manager,74.3,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17305,P1621,3835,IT Support,71.5,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17306,P1621,3006,Production Technician II,67.3,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17307,P1621,2681,Area Sales Manager,61.7,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17308,P1621,3479,Area Sales Manager,70.8,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.3333333333333333,0,0
A17309,P1621,1071,Software Engineer,67.3,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Operaciones,2023-11-19,2024-02-26,3,"['Control de Calidad', 'Gestión de Proyectos', 'Lean']",0.0,0,0
A17310,P1622,2228,IT Support,77.1,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17311,P1622,1617,Production Technician I,81.3,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17312,P1622,2244,IT Manager - Support,81.3,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17313,P1622,3678,Production Technician I,83.2,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.3333333333333333,1,0
A17314,P1622,2932,Production Technician I,79.9,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17315,P1622,1544,Production Technician I,77.8,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17316,P1622,1838,Production Technician I,75.7,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17317,P1622,2540,Software Engineering Manager,79.0,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.3333333333333333,0,0
A17318,P1622,3835,IT Support,80.6,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17319,P1622,3006,Production Technician II,77.8,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17320,P1622,2681,Area Sales Manager,82.0,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17321,P1622,3479,Area Sales Manager,84.8,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.3333333333333333,1,0
A17322,P1622,1071,Software Engineer,77.6,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.3333333333333333,0,0
A17323,P1622,2190,Production Technician II,80.6,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17324,P1622,3203,Production Technician I,79.9,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Liderazgo']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17325,P1622,1327,Sr. Network Engineer,82.0,Sr. Network Engineer,5,"['Análisis de Datos', 'Gestión de Inventario', 'Liderazgo']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,1,0
A17326,P1622,1500,Production Technician I,82.4,Production Technician I,5,"['Mantenimiento', 'Control de Calidad', 'Negociación']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.3333333333333333,1,0
A17327,P1622,3899,Sr. Network Engineer,76.4,Sr. Network Engineer,3,"['HTML', 'Rutas de Distribución', 'Liderazgo']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17328,P1622,3165,Production Technician I,78.5,Production Technician I,5,"['Mantenimiento', 'Calibración', 'Adaptabilidad']",No disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17329,P1622,2973,Production Technician I,79.2,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Operaciones,2023-12-09,2024-01-20,4,"['Logística', 'Lean', 'Control de Calidad']",0.0,0,0
A17330,P1623,2228,IT Support,69.4,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.2,0,0
A17331,P1623,1617,Production Technician I,72.9,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
A17332,P1623,2244,IT Manager - Support,61.7,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
A17333,P1623,3678,Production Technician I,69.4,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
A17334,P1623,2932,Production Technician I,70.1,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
A17335,P1623,1544,Production Technician I,67.3,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
A17336,P1623,1838,Production Technician I,63.1,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Ventas,2024-02-11,2024-04-28,4,"['CRM', 'Negociación', 'Ventas', 'Comunicación', 'Presentaciones']",0.0,0,0
